Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb
llama3-groq-tool-use:70b-q4_0,40GB,8K,Text,696d50e6fc55,2 years ago,llama\llama3-groq-tool-use.csv,40.0
llama3:70b-text-q4_0,40GB,8K,Text,0b88ea68f949,2 years ago,llama\llama3.csv,40.0
llama3:70b-text,40GB,8K,Text,0b88ea68f949,2 years ago,llama\llama3.csv,40.0
llama3:70b-text-q4_K_S,40GB,8K,Text,13aba0c20a4a,2 years ago,llama\llama3.csv,40.0
llama3:70b-instruct-q4_0,40GB,8K,Text,786f3184aec0,2 years ago,llama\llama3.csv,40.0
llama3-groq-tool-use:70b,40GB,8K,Text,696d50e6fc55,2 years ago,llama\llama3-groq-tool-use.csv,40.0
llama3-chatqa:70b-v1.5-q4_0,40GB,8K,Text,ab8941f03aa3,2 years ago,llama\llama3-chatqa.csv,40.0
llama3-chatqa:70b-v1.5,40GB,8K,Text,ab8941f03aa3,2 years ago,llama\llama3-chatqa.csv,40.0
llama3-gradient:70b,40GB,1M,Text,b5d6e9d0ae61,2 years ago,llama\llama3-gradient.csv,40.0
qwen2.5:72b-instruct-q3_K_L,40GB,32K,Text,c3f33d2ad20a,1 year ago,qwen\qwen2.5.csv,40.0
llama3-chatqa:70b,40GB,8K,Text,ab8941f03aa3,2 years ago,llama\llama3-chatqa.csv,40.0
llama3.1:70b-text-q4_K_S,40GB,128K,Text,6da906aeecc4,2 years ago,llama\llama3.1.csv,40.0
llama3.1:70b-instruct-q4_0,40GB,128K,Text,c0df3564cfe8,1 year ago,llama\llama3.1.csv,40.0
llama3-chatqa:70b-v1.5-q4_K_S,40GB,8K,Text,7d6f62f9c1c6,2 years ago,llama\llama3-chatqa.csv,40.0
llama3-gradient:70b-instruct-1048k-q4_0,40GB,1M,Text,b5d6e9d0ae61,2 years ago,llama\llama3-gradient.csv,40.0
nemotron:70b-instruct-q4_K_S,40GB,128K,Text,0e32f30ad742,1 year ago,nemotron\nemotron.csv,40.0
nemotron:70b-instruct-q4_0,40GB,128K,Text,aade1b26eba3,1 year ago,nemotron\nemotron.csv,40.0
qwen:72b-chat-v1.5-q4_0,41GB,32K,Text,e1c64582de5c,2 years ago,qwen\qwen.csv,41.0
qwen:72b-text-v1.5-q4_0,41GB,32K,Text,d5c16df7f831,2 years ago,qwen\qwen.csv,41.0
qwen:72b-text-q4_0,41GB,32K,Text,1cd3d5885ed6,2 years ago,qwen\qwen.csv,41.0
qwen:72b-text-q4_K_S,41GB,32K,Text,66750638e89b,2 years ago,qwen\qwen.csv,41.0
llama2-uncensored:70b-chat-q4_K_M,41GB,2K,Text,97d4d2728756,2 years ago,llama\llama2-uncensored.csv,41.0
llama2:70b-text-q4_K_M,41GB,4K,Text,bc70b8e5b4e5,2 years ago,llama\llama2.csv,41.0
qwen2.5:72b-instruct-q4_0,41GB,32K,Text,2dd03ae27777,1 year ago,qwen\qwen2.5.csv,41.0
qwen:72b,41GB,32K,Text,e1c64582de5c,2 years ago,qwen\qwen.csv,41.0
llama2:70b-chat-q4_K_M,41GB,4K,Text,8f88029f07f8,2 years ago,llama\llama2.csv,41.0
qwen:72b-chat,41GB,32K,Text,e1c64582de5c,2 years ago,qwen\qwen.csv,41.0
qwen:72b-chat-q4_0,41GB,32K,Text,bf2a98cf5f68,2 years ago,qwen\qwen.csv,41.0
qwen:72b-chat-q4_K_S,41GB,32K,Text,5c65776c1c19,2 years ago,qwen\qwen.csv,41.0
qwen2:72b-text,41GB,128K,Text,9d70f91bdc28,2 years ago,qwen\qwen2.csv,41.0
qwen2:72b-instruct-q4_0,41GB,32K,Text,93563ef658b2,1 year ago,qwen\qwen2.csv,41.0
qwen2:72b-instruct,41GB,32K,Text,93563ef658b2,1 year ago,qwen\qwen2.csv,41.0
qwen2:72b-text-q4_0,41GB,128K,Text,9d70f91bdc28,2 years ago,qwen\qwen2.csv,41.0
qwen:110b-chat-v1.5-q2_K,41GB,32K,Text,1e7acfd0a780,2 years ago,qwen\qwen.csv,41.0
qwen:110b-text-v1.5-q2_K,41GB,32K,Text,0c0dc39aeb62,2 years ago,qwen\qwen.csv,41.0
qwen2:72b,41GB,32K,Text,93563ef658b2,1 year ago,qwen\qwen2.csv,41.0
qwen:72b-text-v1.5-q4_K_S,42GB,32K,Text,c395d71df009,2 years ago,qwen\qwen.csv,42.0
qwen:72b-chat-v1.5-q4_K_S,42GB,32K,Text,7e941773ce08,2 years ago,qwen\qwen.csv,42.0
llama3-groq-tool-use:70b-q4_K_M,43GB,8K,Text,45eafa1bfbd8,2 years ago,llama\llama3-groq-tool-use.csv,43.0
deepseek-r1:70b,43GB,128K,Text,d37b54d01a76,1 year ago,deepseek\deepseek-r1.csv,43.0
llama3-gradient:70b-instruct-1048k-q4_K_M,43GB,1M,Text,b68ba521fab5,2 years ago,llama\llama3-gradient.csv,43.0
llama3.3:latest,43GB,128K,Text,a6eb4748fd29,1 year ago,llama\llama3.3.csv,43.0
llama3.3:70b,43GB,128K,Text,a6eb4748fd29,1 year ago,llama\llama3.3.csv,43.0
llama3:70b-text-q4_K_M,43GB,8K,Text,d1a70936a292,2 years ago,llama\llama3.csv,43.0
llama3.1:70b-instruct-q4_K_M,43GB,128K,Text,711a9e8463af,1 year ago,llama\llama3.1.csv,43.0
llama3:70b-instruct-q4_K_M,43GB,8K,Text,f04e196898af,2 years ago,llama\llama3.csv,43.0
nemotron:70b,43GB,128K,Text,2262f047a28a,1 year ago,nemotron\nemotron.csv,43.0
llama3-chatqa:70b-v1.5-q4_K_M,43GB,8K,Text,bd9cc94a71c9,2 years ago,llama\llama3-chatqa.csv,43.0
nemotron:70b-instruct-q4_K_M,43GB,128K,Text,2262f047a28a,1 year ago,nemotron\nemotron.csv,43.0
llama2:70b-text-q4_1,43GB,4K,Text,92c3da1574b4,2 years ago,llama\llama2.csv,43.0
llama2:70b-chat-q4_1,43GB,4K,Text,8618469361ea,2 years ago,llama\llama2.csv,43.0
llama3.3:70b-instruct-q4_K_M,43GB,128K,Text,a6eb4748fd29,1 year ago,llama\llama3.3.csv,43.0
deepseek-r1:70b-llama-distill-q4_K_M,43GB,128K,Text,d37b54d01a76,1 year ago,deepseek\deepseek-r1.csv,43.0
llama2-uncensored:70b-chat-q4_1,43GB,2K,Text,26fa2e1dcc70,2 years ago,llama\llama2-uncensored.csv,43.0
llama3.1:70b-text-q4_K_M,43GB,128K,Text,f2348d28d33b,2 years ago,llama\llama3.1.csv,43.0
llama3.1:70b,43GB,128K,Text,711a9e8463af,1 year ago,llama\llama3.1.csv,43.0
nemotron:latest,43GB,128K,Text,2262f047a28a,1 year ago,nemotron\nemotron.csv,43.0
qwen2:72b-instruct-q4_K_S,44GB,32K,Text,fc25a7dea14d,1 year ago,qwen\qwen2.csv,44.0
llama3:70b-instruct-q4_1,44GB,8K,Text,df99b9a013cf,2 years ago,llama\llama3.csv,44.0
qwen2:72b-text-q4_K_S,44GB,128K,Text,1993d079c16b,2 years ago,qwen\qwen2.csv,44.0
qwen:72b-text-v1.5-q4_K_M,44GB,32K,Text,b6c1eefce0a6,2 years ago,qwen\qwen.csv,44.0
llama3.1:70b-text-q4_1,44GB,128K,Text,dc22a40d439c,2 years ago,llama\llama3.1.csv,44.0
qwen:72b-chat-v1.5-q4_K_M,44GB,32K,Text,92daf708b997,2 years ago,qwen\qwen.csv,44.0
llama3:70b-text-q4_1,44GB,8K,Text,0568b52cd894,2 years ago,llama\llama3.csv,44.0
qwen2.5:72b-instruct-q4_K_S,44GB,32K,Text,a4520526d819,1 year ago,qwen\qwen2.5.csv,44.0
llama3-chatqa:70b-v1.5-q4_1,44GB,8K,Text,ae356afdf521,2 years ago,llama\llama3-chatqa.csv,44.0
nemotron:70b-instruct-q4_1,44GB,128K,Text,c463f99d4c5e,1 year ago,nemotron\nemotron.csv,44.0
llama3-gradient:70b-instruct-1048k-q4_1,44GB,1M,Text,4ecc3cc03c9a,2 years ago,llama\llama3-gradient.csv,44.0
mistral-small:22b-instruct-2409-fp16,44GB,128K,Text,28fc9c710e5f,1 year ago,mistral\mistral-small.csv,44.0
llama3-groq-tool-use:70b-q4_1,44GB,8K,Text,35972e96c25d,2 years ago,llama\llama3-groq-tool-use.csv,44.0
granite4.2:30b-bf16,45GB,128K,Text,e76d060ddfa7,1 week ago,ibm\granite4.2.csv,45.0
qwen:72b-chat-q4_1,45GB,32K,Text,4d7d270862ce,2 years ago,qwen\qwen.csv,45.0
qwen:72b-chat-q4_K_M,45GB,32K,Text,d1f376d8aaa7,2 years ago,qwen\qwen.csv,45.0
mistral-large:123b-instruct-2407-q2_K,45GB,32K,Text,244e8ac47150,2 years ago,mistral\mistral-large.csv,45.0
qwen:72b-text-q4_K_M,45GB,32K,Text,17d08105327a,2 years ago,qwen\qwen.csv,45.0
mistral-large:123b-instruct-2411-q2_K,45GB,128K,Text,16fda14b30f0,1 year ago,mistral\mistral-large.csv,45.0
qwen:72b-chat-v1.5-q4_1,45GB,32K,Text,a5a048009124,2 years ago,qwen\qwen.csv,45.0
granite4.2:30b-bf16,45GB,128K,Text,cdffb12cc8f4,1 week ago,granite\granite4.2.csv,45.0
qwen:72b-text-v1.5-q4_1,45GB,32K,Text,c43dd2a16f0f,2 years ago,qwen\qwen.csv,45.0
qwen:72b-text-q4_1,45GB,32K,Text,b466cc1b68b6,2 years ago,qwen\qwen.csv,45.0
qwen2.5:72b-instruct-q4_1,46GB,32K,Text,bcf8fafd0731,1 year ago,qwen\qwen2.5.csv,46.0
qwen2:72b-text-q4_1,46GB,128K,Text,137edb538d01,2 years ago,qwen\qwen2.csv,46.0
qwen2:72b-instruct-q4_1,46GB,32K,Text,3c2ddfc9cd29,1 year ago,qwen\qwen2.csv,46.0
qwen2.5:72b,47GB,32K,Text,424bad2cc13f,1 year ago,qwen\qwen2.5.csv,47.0
qwen2:72b-text-q4_K_M,47GB,128K,Text,395e2f1e4576,2 years ago,qwen\qwen2.csv,47.0
llama2:70b-text-q5_0,47GB,4K,Text,4ec9f6c43f82,2 years ago,llama\llama2.csv,47.0
qwen2:72b-instruct-q4_K_M,47GB,32K,Text,1f4e04e13ff3,1 year ago,qwen\qwen2.csv,47.0
qwen2.5:72b-instruct-q4_K_M,47GB,32K,Text,424bad2cc13f,1 year ago,qwen\qwen2.5.csv,47.0
llama2-uncensored:70b-chat-q5_K_S,47GB,2K,Text,90ac8e79f29b,2 years ago,llama\llama2-uncensored.csv,47.0
llama2-uncensored:70b-chat-q5_0,47GB,2K,Text,16ddcf15080c,2 years ago,llama\llama2-uncensored.csv,47.0
llama2:70b-chat-q5_K_S,47GB,4K,Text,eb071689d8e5,2 years ago,llama\llama2.csv,47.0
llama2:70b-chat-q5_0,47GB,4K,Text,6cb5828911b8,2 years ago,llama\llama2.csv,47.0
qwen2.5:72b-instruct,47GB,32K,Text,424bad2cc13f,1 year ago,qwen\qwen2.5.csv,47.0
mistral-small:24b-instruct-2501-fp16,47GB,32K,Text,6134e1a7e2c8,1 year ago,mistral\mistral-small.csv,47.0
llama2:70b-text-q5_K_S,47GB,4K,Text,eab38b764b5b,2 years ago,llama\llama2.csv,47.0
qwen:110b-chat-v1.5-q3_K_S,48GB,32K,Text,a2f6e6c88111,2 years ago,qwen\qwen.csv,48.0
mistral-small3.2:24b-instruct-2506-fp16,48GB,128K,"Text, Image",f904f36f6f02,1 year ago,mistral\mistral-small3.2.csv,48.0
mistral-small3.1:24b-instruct-2503-fp16,48GB,128K,"Text, Image",5b05d65a969a,1 year ago,mistral\mistral-small3.1.csv,48.0
qwen:110b-text-v1.5-q3_K_S,48GB,32K,Text,f47bf7b34be3,2 years ago,qwen\qwen.csv,48.0
llama3.1:70b-text-q5_K_S,49GB,128K,Text,540ebde70524,2 years ago,llama\llama3.1.csv,49.0
llama3.1:70b-text-q5_0,49GB,128K,Text,853b4f3150a5,2 years ago,llama\llama3.1.csv,49.0
llama2:70b-text-q5_K_M,49GB,4K,Text,b365053e53fc,2 years ago,llama\llama2.csv,49.0
llama3-chatqa:70b-v1.5-q5_K_S,49GB,8K,Text,2650a0fefd9b,2 years ago,llama\llama3-chatqa.csv,49.0
nemotron:70b-instruct-q5_K_S,49GB,128K,Text,c5dfebb28f5f,1 year ago,nemotron\nemotron.csv,49.0
llama3-chatqa:70b-v1.5-q5_0,49GB,8K,Text,29f1075baf3a,2 years ago,llama\llama3-chatqa.csv,49.0
nemotron:70b-instruct-q5_0,49GB,128K,Text,4c83a56211a0,1 year ago,nemotron\nemotron.csv,49.0
llama2-uncensored:70b-chat-q5_K_M,49GB,2K,Text,cb930df97107,2 years ago,llama\llama2-uncensored.csv,49.0
llama2:70b-chat-q5_K_M,49GB,4K,Text,2e12d2211dd5,2 years ago,llama\llama2.csv,49.0
llama3-gradient:70b-instruct-1048k-q5_0,49GB,1M,Text,31e92584c546,2 years ago,llama\llama3-gradient.csv,49.0
llama3:70b-text-q5_0,49GB,8K,Text,878949e474d3,2 years ago,llama\llama3.csv,49.0
llama3:70b-text-q5_K_S,49GB,8K,Text,3c9bae7f46ba,2 years ago,llama\llama3.csv,49.0
llama3-gradient:70b-instruct-1048k-q5_K_S,49GB,1M,Text,841f57c74a05,2 years ago,llama\llama3-gradient.csv,49.0
qwen2.5vl:72b-q4_K_M,49GB,125K,"Text, Image",05ea68274581,1 year ago,qwen\qwen2.5vl.csv,49.0
llama3-groq-tool-use:70b-q5_0,49GB,8K,Text,5c52fd8e4ba7,2 years ago,llama\llama3-groq-tool-use.csv,49.0
qwen2.5vl:72b,49GB,125K,"Text, Image",05ea68274581,1 year ago,qwen\qwen2.5vl.csv,49.0
llama3.3:70b-instruct-q5_0,49GB,128K,Text,522f1b464c62,1 year ago,llama\llama3.3.csv,49.0
llama3-groq-tool-use:70b-q5_K_S,49GB,8K,Text,88450a6c4bc7,2 years ago,llama\llama3-groq-tool-use.csv,49.0
llama3.1:70b-instruct-q5_0,49GB,128K,Text,97b688346a84,1 year ago,llama\llama3.1.csv,49.0
llama3.1:70b-instruct-q5_K_S,49GB,128K,Text,9acd76c5572e,1 year ago,llama\llama3.1.csv,49.0
llama3:70b-instruct-q5_K_S,49GB,8K,Text,639ad63d3803,2 years ago,llama\llama3.csv,49.0
llama3:70b-instruct-q5_0,49GB,8K,Text,4b557d9edc8f,2 years ago,llama\llama3.csv,49.0
qwen:72b-text-v1.5-q5_0,50GB,32K,Text,ce956e731751,2 years ago,qwen\qwen.csv,50.0
qwen:72b-text-q5_0,50GB,32K,Text,d552a292aad1,2 years ago,qwen\qwen.csv,50.0
qwen2.5:72b-instruct-q5_0,50GB,32K,Text,7a43bbfe6536,1 year ago,qwen\qwen2.5.csv,50.0
mixtral:8x7b-instruct-v0.1-q8_0,50GB,32K,Text,4b4321b5a853,1 year ago,mistral\mixtral.csv,50.0
llama3:70b-text-q5_K_M,50GB,8K,Text,3a9680b7a812,2 years ago,llama\llama3.csv,50.0
qwen:72b-chat-q5_0,50GB,32K,Text,7363152de4ba,2 years ago,qwen\qwen.csv,50.0
qwen:72b-chat-v1.5-q5_K_S,50GB,32K,Text,f92117215877,2 years ago,qwen\qwen.csv,50.0
llama3-gradient:70b-instruct-1048k-q5_K_M,50GB,1M,Text,a3db61871133,2 years ago,llama\llama3-gradient.csv,50.0
qwen:72b-chat-v1.5-q5_0,50GB,32K,Text,7ff940bf7ddc,2 years ago,qwen\qwen.csv,50.0
qwen:72b-chat-q5_K_S,50GB,32K,Text,f9a9015181f4,2 years ago,qwen\qwen.csv,50.0
llama3.3:70b-instruct-q5_K_M,50GB,128K,Text,a495e09a0513,1 year ago,llama\llama3.3.csv,50.0
llama3:70b-instruct-q5_K_M,50GB,8K,Text,4e84a5514862,2 years ago,llama\llama3.csv,50.0
llama3-groq-tool-use:70b-q5_K_M,50GB,8K,Text,7e1f34171905,2 years ago,llama\llama3-groq-tool-use.csv,50.0
llama3.1:70b-instruct-q5_K_M,50GB,128K,Text,1201b5de8650,1 year ago,llama\llama3.1.csv,50.0
qwen2:72b-text-q5_0,50GB,128K,Text,e2b400cfa315,2 years ago,qwen\qwen2.csv,50.0
qwen:72b-text-q5_K_S,50GB,32K,Text,c47f6138bc77,2 years ago,qwen\qwen.csv,50.0
qwen2:72b-instruct-q5_0,50GB,32K,Text,90a488948103,1 year ago,qwen\qwen2.csv,50.0
qwen:72b-text-v1.5-q5_K_S,50GB,32K,Text,8c427eabb6e1,2 years ago,qwen\qwen.csv,50.0
nemotron:70b-instruct-q5_K_M,50GB,128K,Text,def2cefbe818,1 year ago,nemotron\nemotron.csv,50.0
llama3-chatqa:70b-v1.5-q5_K_M,50GB,8K,Text,275a26d672ac,2 years ago,llama\llama3-chatqa.csv,50.0
mixtral:8x7b-text-v0.1-q8_0,50GB,32K,Text,50d4ad519912,1 year ago,mistral\mixtral.csv,50.0
llama3.1:70b-text-q5_K_M,50GB,128K,Text,d06cbd1da457,2 years ago,llama\llama3.1.csv,50.0
qwen:72b-text-v1.5-q5_K_M,51GB,32K,Text,ea68416fee98,2 years ago,qwen\qwen.csv,51.0
qwen2:72b-instruct-q5_K_S,51GB,32K,Text,3f262d50f9be,1 year ago,qwen\qwen2.csv,51.0
qwen2.5:72b-instruct-q5_K_S,51GB,32K,Text,ee3ecbad0795,1 year ago,qwen\qwen2.5.csv,51.0
qwen2:72b-text-q5_K_S,51GB,128K,Text,0307018fbf53,2 years ago,qwen\qwen2.csv,51.0
qwen:72b-chat-v1.5-q5_K_M,51GB,32K,Text,13a773260811,2 years ago,qwen\qwen.csv,51.0
mixtral:8x22b-text-v0.1-q2_K,52GB,64K,Text,9a187644e490,2 years ago,mistral\mixtral.csv,52.0
mixtral:8x22b-instruct-v0.1-q2_K,52GB,64K,Text,cf96f64cdf60,2 years ago,mistral\mixtral.csv,52.0
llama2-uncensored:70b-chat-q5_1,52GB,2K,Text,1eda65206a66,2 years ago,llama\llama2-uncensored.csv,52.0
llama2:70b-text-q5_1,52GB,4K,Text,9cafaca2d2fe,2 years ago,llama\llama2.csv,52.0
llama2:70b-chat-q5_1,52GB,4K,Text,9d1fbb3c4074,2 years ago,llama\llama2.csv,52.0
gemma4:26b-a4b-it-bf16,52GB,256K,"Text, Image",05d829735ad8,2 months ago,gemma\gemma4.csv,52.0
llama3.1:70b-text-q5_1,53GB,128K,Text,fb7068813a93,2 years ago,llama\llama3.1.csv,53.0
mistral-large:123b-instruct-2411-q3_K_S,53GB,128K,Text,e6c6ff175cc0,1 year ago,mistral\mistral-large.csv,53.0
llama3-groq-tool-use:70b-q5_1,53GB,8K,Text,337622a2615e,2 years ago,llama\llama3-groq-tool-use.csv,53.0
mistral-large:123b-instruct-2407-q3_K_S,53GB,32K,Text,0a5d6df9d7af,2 years ago,mistral\mistral-large.csv,53.0
qwen:72b-chat-q5_K_M,53GB,32K,Text,29453752b3f1,2 years ago,qwen\qwen.csv,53.0
llama3-gradient:70b-instruct-1048k-q5_1,53GB,1M,Text,feafc730ced8,2 years ago,llama\llama3-gradient.csv,53.0
llama3:70b-text-q5_1,53GB,8K,Text,f26e4666536b,2 years ago,llama\llama3.csv,53.0
llama3-chatqa:70b-v1.5-q5_1,53GB,8K,Text,3adf827c2f0c,2 years ago,llama\llama3-chatqa.csv,53.0
nemotron:70b-instruct-q5_1,53GB,128K,Text,32ce9fe7477b,1 year ago,nemotron\nemotron.csv,53.0
llama3.1:70b-instruct-q5_1,53GB,128K,Text,84421db620ee,1 year ago,llama\llama3.1.csv,53.0
qwen:72b-text-q5_K_M,53GB,32K,Text,5a9b21fe4698,2 years ago,qwen\qwen.csv,53.0
gemma4:26b-mlx-bf16,MLX 53GB,256K,"Text, Image",2c53b9e61626,2 weeks ago,gemma\gemma4.csv,53.0
llama3:70b-instruct-q5_1,53GB,8K,Text,8fc800ccfec4,2 years ago,llama\llama3.csv,53.0
llama3.3:70b-instruct-q5_1,53GB,128K,Text,118a0cbe95b2,1 year ago,llama\llama3.3.csv,53.0
qwen:110b-text-v1.5-q3_K_M,54GB,32K,Text,354ef171b532,2 years ago,qwen\qwen.csv,54.0
qwen:72b-text-v1.5-q5_1,54GB,32K,Text,e61f727ecdb2,2 years ago,qwen\qwen.csv,54.0
shieldgemma:27b-fp16,54GB,8K,Text,3e774e7b4545,1 year ago,gemma\shieldgemma.csv,54.0
qwen2:72b-text-q5_K_M,54GB,128K,Text,cfaee9537e26,2 years ago,qwen\qwen2.csv,54.0
qwen:110b-chat-v1.5-q3_K_M,54GB,32K,Text,e1dea48c9e67,2 years ago,qwen\qwen.csv,54.0
gemma2:27b-instruct-fp16,54GB,8K,Text,4a8f851205c5,2 years ago,gemma\gemma2.csv,54.0
gemma2:27b-text-fp16,54GB,8K,Text,f2bf7cf9592e,2 years ago,gemma\gemma2.csv,54.0
qwen2:72b-instruct-q5_K_M,54GB,32K,Text,36ae993a19fb,1 year ago,qwen\qwen2.csv,54.0
qwen:72b-text-q5_1,54GB,32K,Text,d8d15961dfea,2 years ago,qwen\qwen.csv,54.0
qwen:72b-chat-v1.5-q5_1,54GB,32K,Text,8432bf6237b9,2 years ago,qwen\qwen.csv,54.0
qwen2.5:72b-instruct-q5_K_M,54GB,32K,Text,210a146b67de,1 year ago,qwen\qwen2.5.csv,54.0
qwen:72b-chat-q5_1,54GB,32K,Text,d3f70b712d5c,2 years ago,qwen\qwen.csv,54.0
qwen2:72b-instruct-q5_1,55GB,32K,Text,5a83f6b7eca1,1 year ago,qwen\qwen2.csv,55.0
qwen2.5:72b-instruct-q5_1,55GB,32K,Text,40630a45532c,1 year ago,qwen\qwen2.5.csv,55.0
qwen3.5:27b-coding-bf16,55GB,256K,"Text, Image",0a4075181a1f,5 months ago,qwen\qwen3.5.csv,55.0
qwen3.5:27b-mlx-bf16,MLX 55GB,256K,"Text, Image",821db087c439,5 months ago,qwen\qwen3.5.csv,55.0
llama3.2-vision:90b,55GB,128K,"Text, Image",bee2a956f3a8,1 year ago,llama\llama3.2-vision.csv,55.0
medgemma:27b-it-bf16,55GB,128K,"Text, Image",8b473b4cb2df,4 months ago,gemma\medgemma.csv,55.0
qwen2:72b-text-q5_1,55GB,128K,Text,de61bf13ea38,2 years ago,qwen\qwen2.csv,55.0
translategemma:27b-it-bf16,55GB,128K,"Text, Image",0718798ae6f3,7 months ago,gemma\translategemma.csv,55.0
gemma3:27b-it-fp16,55GB,128K,"Text, Image",b7d58e2e179e,1 year ago,gemma\gemma3.csv,55.0
llama3.2-vision:90b-instruct-q4_K_M,55GB,128K,"Text, Image",bee2a956f3a8,1 year ago,llama\llama3.2-vision.csv,55.0
qwen3.5:27b-bf16,56GB,256K,"Text, Image",f9ebcd0c9957,5 months ago,qwen\qwen3.5.csv,56.0
llama2:70b-text-q6_K,57GB,4K,Text,78e480a0450b,2 years ago,llama\llama2.csv,57.0
llama2:70b-chat-q6_K,57GB,4K,Text,b8bbc9a59804,2 years ago,llama\llama2.csv,57.0
llama2-uncensored:70b-chat-q6_K,57GB,2K,Text,38f49b2673e7,2 years ago,llama\llama2-uncensored.csv,57.0
llama3-groq-tool-use:70b-q6_K,58GB,8K,Text,fe241542dd2b,2 years ago,llama\llama3-groq-tool-use.csv,58.0
llama3.1:70b-instruct-q6_K,58GB,128K,Text,eb2f022cab3c,1 year ago,llama\llama3.1.csv,58.0
nemotron:70b-instruct-q6_K,58GB,128K,Text,8d12c48f836a,1 year ago,nemotron\nemotron.csv,58.0
llama3-gradient:70b-instruct-1048k-q6_K,58GB,1M,Text,d224f1d529ea,2 years ago,llama\llama3-gradient.csv,58.0
llama3:70b-instruct-q6_K,58GB,8K,Text,a50a7631e818,2 years ago,llama\llama3.csv,58.0
granite4.1:30b-bf16,58GB,128K,Text,e2e7d6de1890,4 months ago,ibm\granite4.1.csv,58.0
granite4.1:30b-bf16,58GB,128K,Text,e2e7d6de1890,4 months ago,granite\granite4.1.csv,58.0
llama3.3:70b-instruct-q6_K,58GB,128K,Text,992c05c90cd8,1 year ago,llama\llama3.3.csv,58.0
qwen:110b-chat-v1.5-q3_K_L,58GB,32K,Text,38eec5a3a415,2 years ago,qwen\qwen.csv,58.0
llama3.1:70b-text-q6_K,58GB,128K,Text,ff11f01d22b1,2 years ago,llama\llama3.1.csv,58.0
qwen:110b-text-v1.5-q3_K_L,58GB,32K,Text,d600eac4b5ea,2 years ago,qwen\qwen.csv,58.0
llama3-chatqa:70b-v1.5-q6_K,58GB,8K,Text,8cc009d2a270,2 years ago,llama\llama3-chatqa.csv,58.0
llama3:70b-text-q6_K,58GB,8K,Text,9a3e4b9ce0a2,2 years ago,llama\llama3.csv,58.0
mistral-large:123b-instruct-2407-q3_K_M,59GB,32K,Text,5c3ac28dddb6,2 years ago,mistral\mistral-large.csv,59.0
qwen:72b-chat-v1.5-q6_K,59GB,32K,Text,5e3a83c19698,2 years ago,qwen\qwen.csv,59.0
mistral-large:123b-instruct-2411-q3_K_M,59GB,128K,Text,69b0928bdc0d,1 year ago,mistral\mistral-large.csv,59.0
qwen:72b-chat-q6_K,59GB,32K,Text,5d2b88c19b53,2 years ago,qwen\qwen.csv,59.0
qwen:72b-text-v1.5-q6_K,59GB,32K,Text,c75eef5a9035,2 years ago,qwen\qwen.csv,59.0
qwen:72b-text-q6_K,59GB,32K,Text,025578f7c6ba,2 years ago,qwen\qwen.csv,59.0
qwen3-coder:30b-a3b-fp16,61GB,256K,Text,0d2a10a65d2f,11 months ago,qwen\qwen3-coder.csv,61.0
qwen3:30b-a3b-thinking-2507-fp16,61GB,256K,Text,063924ed7f52,11 months ago,qwen\qwen3.csv,61.0
mixtral:8x22b-text-v0.1-q3_K_S,61GB,64K,Text,4f5b5d113e8d,2 years ago,mistral\mixtral.csv,61.0
qwen3:30b-a3b-fp16,61GB,40K,Text,a46ad892011c,1 year ago,qwen\qwen3.csv,61.0
qwen3:30b-a3b-instruct-2507-fp16,61GB,256K,Text,2ad425bc080c,11 months ago,qwen\qwen3.csv,61.0
mixtral:8x22b-instruct-v0.1-q3_K_S,62GB,64K,Text,50ec4fbf79f2,2 years ago,mistral\mixtral.csv,62.0
qwen3-vl:30b-a3b-instruct-bf16,62GB,256K,"Text, Image",d4cad104e81d,10 months ago,qwen\qwen3-vl.csv,62.0
qwen3-vl:30b-a3b-thinking-bf16,62GB,256K,"Text, Image",ae3f9633ff7f,10 months ago,qwen\qwen3-vl.csv,62.0
nemotron-3-nano:30b-a3b-fp16,63GB,1M,Text,69eb03c51301,8 months ago,nemotron\nemotron-3-nano.csv,63.0
gemma4:31b-it-bf16,63GB,256K,"Text, Image",236d76ae0874,5 months ago,gemma\gemma4.csv,63.0
qwen:110b-text-v1.5-q4_0,63GB,32K,Text,641bc60e9274,2 years ago,qwen\qwen.csv,63.0
qwen:110b-chat-v1.5-q4_K_S,63GB,32K,Text,89cc28d3008f,2 years ago,qwen\qwen.csv,63.0
qwen:110b,63GB,32K,Text,7fed4b7787da,2 years ago,qwen\qwen.csv,63.0
qwen:72b-text,63GB,32K,Text,641bc60e9274,2 years ago,qwen\qwen.csv,63.0
qwen:110b-chat-v1.5-q4_0,63GB,32K,Text,7fed4b7787da,2 years ago,qwen\qwen.csv,63.0
qwen:110b-chat,63GB,32K,Text,7fed4b7787da,2 years ago,qwen\qwen.csv,63.0
qwen:110b-text-v1.5-q4_K_S,63GB,32K,Text,29294418d682,2 years ago,qwen\qwen.csv,63.0
gemma4:31b-mlx-bf16,MLX 64GB,256K,"Text, Image",cdca124786da,2 weeks ago,gemma\gemma4.csv,64.0
qwen2.5:72b-instruct-q6_K,64GB,32K,Text,5f611a49224d,1 year ago,qwen\qwen2.5.csv,64.0
gemma4:31b-coding-mtp-bf16,64GB,256K,"Text, Image",feb38c11d5b8,4 months ago,gemma\gemma4.csv,64.0
